Student_id,Age_at_year_4,Year_1_Classes,Year_2_Classes,Year_3_Classes,Year_4_Classes,Year_1_Grades,Year_2_Grades,Year_3_Grades,Year_4_Grades,Year_1_Absences,Year_2_Absences,Year_3_Absences,Year_4_Absences,Year_1_Late_HW,Year_2_Late_HW,Year_3_Late_HW,Year_4_Late_HW,Year_1_Participation,Year_2_Participation,Year_3_Participation,Year_4_Participation
909,18,"Algebra 1, English 1, Physical Science, World History, Film, Weight Lifting, Math For Financial Literacy","Geometry, English 2, Environmental Science, US History, Band, Personal Fitness, Basketball","Algebra 2, English 3, Anatomy And Physiology, Economics, Latin, Spanish, Theater","Chorus, English 4, Technical Writing, Government, Volleyball, Individual Sports, Math For College Readiness","94.0, 82.4, 88.3, 88.7, 48.3, 50.8, 61.5","72.9, 99.0, 84.2, 72.4, 71.9, 91.7, 75.7","66.0, 67.2, 81.0, 95.8, 69.8, 94.0, 80.3","52.4, 48.8, 92.9, 70.6, 85.5, 80.8, 81.2",10,5,11,20,2,4,7,30,4,4,1,4
910,17,"Algebra 1, English 1, Forensic Science, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Physical Science, US History, Latin, Personal Fitness, Anatomy And Physiology","Algebra 2, English 3, Environmental Science, Economics, Volleyball, French, Band","Weight Lifting, English 4, Film, Government, Chemistry, Spanish, Chorus","90.9, 95.6, 58.1, 69.8, 64.1, 89.6, 89.1","88.6, 41.9, 77.3, 69.8, 46.2, 47.9, 70.3","64.3, 60.3, 61.5, 79.8, 45.2, 75.2, 51.8","79.6, 73.7, 78.2, 79.1, 81.3, 66.2, 91.5",12,0,6,11,3,3,21,19,2,5,4,2
911,19,"Algebra 1, English 1, Chemistry, World History, Film, Weight Lifting, Math For Financial Literacy","Geometry, English 2, Biology, US History, Band, Personal Fitness, French","Algebra 2, English 3, Physical Science, Economics, Basketball, Anatomy And Physiology, Technical Writing","Theater, English 4, Math For College Readiness, Government, Team Sports, Forensic Science, Latin","42.7, 44.5, 63.6, 71.9, 94.0, 72.6, 96.8","67.9, 82.9, 69.5, 79.3, 66.6, 81.8, 62.8","79.1, 96.8, 59.4, 67.8, 98.2, 74.1, 79.9","70.9, 47.8, 66.8, 98.3, 83.9, 60.4, 52.3",3,1,14,3,18,19,17,24,0,1,2,3
912,17,"Algebra 1, English 1, Forensic Science, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Environmental Science, US History, Latin, Personal Fitness, Chemistry","Algebra 2, English 3, Biology, Economics, Anatomy And Physiology, Chorus, Weight Lifting","Creative Writing, English 4, Spanish, Government, Band, Technical Writing, Individual Sports","84.5, 74.0, 70.6, 54.9, 85.6, 96.8, 93.5","73.7, 50.6, 64.6, 52.2, 71.3, 86.0, 90.6","72.7, 96.1, 88.2, 99.0, 65.8, 88.8, 55.2","91.8, 50.8, 67.6, 70.3, 64.7, 67.0, 43.2",2,0,4,15,6,20,27,26,6,4,3,0
913,18,"Algebra 1, English 1, Environmental Science, World History, Film, Weight Lifting, Math For Financial Literacy","Geometry, English 2, Chemistry, US History, Team Sports, Personal Fitness, Spanish","Algebra 2, English 3, Forensic Science, Economics, Volleyball, Math For College Readiness, French","Individual Sports, English 4, Technical Writing, Government, Physical Science, Basketball, Theater","90.4, 84.4, 81.5, 48.2, 95.6, 54.9, 61.8","81.9, 60.5, 52.9, 96.7, 64.1, 78.2, 51.1","70.2, 56.3, 43.6, 99.2, 87.4, 45.6, 50.8","66.7, 49.5, 42.4, 80.9, 92.6, 47.3, 90.8",14,18,8,7,12,11,2,26,5,1,2,5
914,19,"Algebra 1, English 1, Environmental Science, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Anatomy And Physiology, US History, French, Personal Fitness, Creative Writing","Algebra 2, English 3, Forensic Science, Economics, Theater, Latin, Math For College Readiness","Physical Science, English 4, Technical Writing, Government, Chorus, Weight Lifting, Biology","76.4, 70.3, 67.6, 64.4, 95.6, 64.2, 88.7","66.3, 83.6, 56.4, 67.0, 95.6, 86.7, 61.1","99.7, 75.3, 71.3, 87.2, 42.1, 95.7, 92.6","49.2, 98.8, 74.6, 46.2, 91.4, 52.7, 40.8",16,7,17,16,3,13,12,27,5,6,2,2
915,20,"Algebra 1, English 1, Environmental Science, World History, Film, Weight Lifting, Math For Financial Literacy","Geometry, English 2, Anatomy And Physiology, US History, Volleyball, Personal Fitness, Individual Sports","Algebra 2, English 3, Chemistry, Economics, Team Sports, Biology, Spanish","Forensic Science, English 4, Basketball, Government, Latin, French, Physical Science","59.9, 64.0, 79.9, 71.7, 59.4, 95.8, 61.7","44.2, 77.8, 41.6, 72.6, 91.7, 72.2, 91.8","79.2, 76.4, 73.5, 74.8, 90.9, 90.6, 80.4","49.2, 74.8, 64.6, 64.1, 59.3, 77.9, 70.5",14,9,20,3,23,29,10,9,4,6,1,0
916,19,"Algebra 1, English 1, Environmental Science, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Anatomy And Physiology, US History, Spanish, Personal Fitness, Creative Writing","Algebra 2, English 3, Forensic Science, Economics, Band, Theater, Forensic Science","Chemistry, English 4, Physical Science, Government, Volleyball, Individual Sports, Film","83.9, 75.8, 81.2, 97.3, 43.1, 81.2, 45.7","62.2, 77.4, 87.1, 58.8, 60.3, 42.7, 99.5","80.8, 65.8, 70.1, 95.3, 66.7, 55.9, 80.4","42.7, 48.2, 40.2, 58.9, 41.0, 60.9, 48.7",0,4,3,17,16,13,10,7,6,5,0,4
917,19,"Algebra 1, English 1, Forensic Science, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Environmental Science, US History, Band, Personal Fitness, Individual Sports","Algebra 2, English 3, Physical Science, Economics, Chemistry, Math For College Readiness, Spanish","French, English 4, Creative Writing, Government, Team Sports, Biology, Film","59.9, 85.6, 49.7, 82.4, 54.6, 66.4, 87.3","41.3, 91.4, 98.8, 64.2, 55.8, 62.0, 86.6","63.0, 49.1, 64.8, 46.0, 84.2, 44.1, 85.0","96.6, 58.9, 73.8, 70.9, 52.2, 40.2, 70.9",8,20,3,3,22,27,26,30,2,1,2,5
918,18,"Algebra 1, English 1, Forensic Science, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Environmental Science, US History, French, Personal Fitness, Technical Writing","Algebra 2, English 3, Biology, Economics, Physical Science, Team Sports, Math For College Readiness","Chemistry, English 4, Anatomy And Physiology, Government, Latin, Chorus, Weight Lifting","45.5, 41.7, 91.8, 50.2, 81.6, 46.5, 82.5","59.9, 49.2, 96.3, 58.0, 83.1, 41.5, 42.7","48.5, 69.2, 85.3, 68.8, 81.9, 98.8, 77.3","78.4, 68.2, 59.1, 67.9, 73.8, 58.1, 67.9",4,1,10,9,3,6,25,5,5,2,6,3
919,18,"Algebra 1, English 1, Environmental Science, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Anatomy And Physiology, US History, Film, Personal Fitness, Weight Lifting","Algebra 2, English 3, Chemistry, Economics, Forensic Science, Physical Science, Chemistry","French, English 4, Theater, Government, Math For College Readiness, Latin, Biology","64.4, 99.8, 90.0, 51.0, 94.9, 94.0, 75.0","97.1, 73.4, 86.6, 94.1, 51.1, 63.6, 51.4","56.6, 70.6, 57.7, 62.7, 76.2, 56.8, 47.9","74.5, 43.1, 87.9, 72.9, 74.6, 53.8, 90.7",20,18,5,14,0,11,8,18,4,5,0,0
920,17,"Algebra 1, English 1, Anatomy And Physiology, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Forensic Science, US History, Latin, Personal Fitness, Theater","Algebra 2, English 3, Chemistry, Economics, Biology, Weight Lifting, Basketball","Environmental Science, English 4, French, Government, Band, Film, Individual Sports","82.5, 94.5, 70.8, 61.4, 71.2, 73.1, 94.9","86.4, 85.5, 70.1, 53.7, 92.2, 83.8, 97.3","72.9, 98.1, 63.9, 82.1, 44.1, 89.9, 77.2","71.5, 96.4, 72.1, 57.6, 61.4, 77.6, 81.1",17,9,8,2,25,12,17,17,3,6,3,3
921,17,"Algebra 1, English 1, Forensic Science, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Chemistry, US History, French, Personal Fitness, Spanish","Algebra 2, English 3, Anatomy And Physiology, Economics, Latin, Anatomy And Physiology, Individual Sports","Team Sports, English 4, Environmental Science, Government, Film, Band, Chorus","70.0, 96.4, 84.6, 54.3, 93.3, 55.3, 53.3","64.8, 42.1, 42.4, 88.8, 54.9, 53.2, 85.5","66.2, 85.3, 73.7, 49.1, 43.3, 63.1, 61.3","48.0, 49.3, 74.2, 52.2, 66.6, 73.6, 79.1",16,19,10,16,8,9,4,29,2,3,6,6
922,20,"Algebra 1, English 1, Forensic Science, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Chemistry, US History, Spanish, Personal Fitness, Volleyball","Algebra 2, English 3, Biology, Economics, Film, Physical Science, Team Sports","Weight Lifting, English 4, Individual Sports, Government, Creative Writing, Environmental Science, Band","90.5, 72.3, 50.2, 86.0, 61.9, 94.4, 59.0","47.9, 86.7, 49.2, 42.0, 52.6, 94.4, 64.2","88.0, 71.8, 58.3, 78.3, 74.1, 69.3, 49.7","62.8, 73.3, 45.1, 64.7, 46.4, 90.5, 93.7",11,4,11,15,0,11,13,8,1,3,2,0
923,18,"Algebra 1, English 1, Anatomy And Physiology, World History, Film, Weight Lifting, Math For Financial Literacy","Geometry, English 2, Biology, US History, Latin, Personal Fitness, Math For College Readiness","English 3, Chemistry, Economics, Environmental Science, Forensic Science, Chemistry","Individual Sports, English 4, Technical Writing, Government, Band, Physical Science, Team Sports","64.7, 94.5, 87.8, 56.9, 95.2, 87.0, 93.2","98.2, 80.8, 94.3, 91.4, 67.3, 40.7, 55.4","59.9, 97.1, 62.2, 63.1, 77.0, 47.0, 87.7","54.2, 67.3, 58.1, 47.1, 63.2, 70.0, 49.5",12,5,6,8,5,19,27,17,5,6,0,3
924,19,"Algebra 1, English 1, Anatomy And Physiology, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Environmental Science, US History, French, Personal Fitness, Theater","Algebra 2, English 3, Chemistry, Economics, Film, Spanish, Forensic Science","Technical Writing, English 4, Math For College Readiness, Government, Creative Writing, Biology, Chorus","43.7, 72.5, 83.4, 60.3, 82.2, 53.8, 64.8","43.5, 54.5, 98.4, 51.3, 67.0, 46.8, 70.5","73.8, 51.7, 88.3, 49.0, 57.2, 51.4, 47.3","74.5, 44.0, 72.7, 94.3, 52.7, 65.4, 80.3",6,4,3,9,11,10,21,2,5,5,0,1
925,17,"Algebra 1, English 1, Anatomy And Physiology, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Environmental Science, US History, Latin, Personal Fitness, Basketball","Algebra 2, English 3, Physical Science, Economics, French, Physical Science, Creative Writing","Individual Sports, English 4, Spanish, Government, Math For College Readiness, Chemistry, Weight Lifting","42.1, 65.9, 86.2, 58.3, 90.3, 85.7, 63.1","40.9, 66.1, 48.8, 41.0, 55.6, 91.0, 96.3","84.2, 90.7, 60.5, 85.6, 49.2, 51.3, 89.6","57.7, 98.4, 96.5, 46.0, 59.2, 72.3, 69.3",4,0,17,18,26,18,5,4,1,3,6,5
926,17,"Algebra 1, English 1, Biology, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Physical Science, US History, French, Personal Fitness, Math For College Readiness","English 3, Chemistry, Economics, Team Sports, Creative Writing, Environmental Science","Weight Lifting, English 4, Forensic Science, Government, Film, Latin, Chorus","67.5, 77.7, 48.8, 86.1, 43.9, 40.3, 98.1","67.6, 63.3, 88.0, 46.2, 67.4, 45.6, 52.7","41.0, 59.1, 78.0, 85.0, 84.7, 45.6, 99.4","47.8, 57.9, 86.0, 79.9, 66.7, 59.6, 65.8",1,8,13,9,17,2,0,4,2,0,1,0
927,17,"Algebra 1, English 1, Anatomy And Physiology, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Physical Science, US History, Chorus, Personal Fitness, Film","Algebra 2, English 3, Biology, Economics, Creative Writing, Chemistry, Forensic Science","Team Sports, English 4, Volleyball, Government, Spanish, Weight Lifting, French","66.1, 41.5, 69.7, 75.1, 45.8, 49.1, 53.0","56.8, 48.7, 72.7, 99.4, 78.7, 83.8, 45.2","75.9, 65.6, 61.6, 62.2, 86.5, 97.2, 76.9","70.3, 99.1, 50.4, 65.1, 75.7, 92.6, 52.7",4,6,9,6,12,29,9,17,3,2,0,5
928,20,"Algebra 1, English 1, Chemistry, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Physical Science, US History, Weight Lifting, Personal Fitness, French","Algebra 2, English 3, Forensic Science, Economics, Volleyball, Latin, Spanish","Technical Writing, English 4, Chorus, Government, Creative Writing, Math For College Readiness, Team Sports","96.8, 66.2, 88.8, 69.8, 63.4, 41.1, 75.0","90.7, 60.4, 97.5, 47.7, 76.4, 95.1, 57.0","43.9, 94.3, 88.4, 46.3, 75.4, 97.6, 81.6","89.1, 93.0, 95.5, 88.4, 65.9, 64.9, 66.3",6,16,3,16,25,15,21,2,0,0,6,2
929,17,"Algebra 1, English 1, Physical Science, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Environmental Science, US History, Film, Personal Fitness, Band","Algebra 2, English 3, Chemistry, Economics, Individual Sports, Forensic Science, Spanish","Chorus, English 4, Biology, Government, Weight Lifting, Technical Writing, French","40.6, 79.2, 83.8, 46.1, 53.9, 60.8, 91.8","68.2, 97.9, 56.3, 53.8, 95.3, 74.9, 65.2","84.9, 49.4, 48.0, 64.6, 54.9, 42.1, 71.2","56.5, 64.9, 69.8, 84.8, 79.2, 44.2, 90.5",6,19,3,0,14,7,22,0,3,0,0,5
930,17,"Algebra 1, English 1, Anatomy And Physiology, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Forensic Science, US History, Spanish, Personal Fitness, Math For College Readiness","English 3, Environmental Science, Economics, French, Technical Writing, Chemistry","Latin, English 4, Weight Lifting, Government, Band, Volleyball, Creative Writing","83.8, 60.9, 65.8, 72.5, 64.1, 85.6, 81.7","50.4, 85.8, 81.9, 52.7, 74.3, 75.5, 48.4","77.3, 51.5, 87.3, 55.2, 48.8, 45.7, 60.3","65.4, 99.7, 84.8, 62.7, 72.1, 92.6, 91.6",3,15,11,3,19,3,22,3,0,1,3,3
931,18,"Algebra 1, English 1, Anatomy And Physiology, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Forensic Science, US History, Individual Sports, Personal Fitness, Film","Algebra 2, English 3, Chemistry, Economics, Theater, Physical Science, Basketball","Technical Writing, English 4, Spanish, Government, Weight Lifting, Environmental Science, Chorus","72.7, 95.8, 43.3, 73.5, 68.2, 71.1, 84.2","50.5, 74.6, 53.0, 91.7, 48.3, 86.0, 58.9","83.1, 85.9, 88.1, 88.1, 86.2, 46.5, 79.8","47.5, 45.9, 58.5, 89.9, 91.0, 57.1, 78.5",4,20,7,18,9,17,9,29,3,6,1,2
932,19,"Algebra 1, English 1, Chemistry, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Anatomy And Physiology, US History, French, Personal Fitness, Latin","Algebra 2, English 3, Biology, Economics, Spanish, Basketball, Theater","Film, English 4, Math For College Readiness, Government, Chorus, Technical Writing, Individual Sports","48.2, 81.5, 91.7, 83.0, 80.7, 44.0, 63.2","98.6, 90.4, 90.0, 97.5, 53.4, 65.1, 79.8","95.3, 95.6, 53.7, 65.9, 94.7, 63.8, 58.0","98.9, 98.4, 46.6, 70.8, 84.7, 78.3, 76.2",13,7,10,19,25,3,28,22,3,1,3,1
933,19,"Algebra 1, English 1, Anatomy And Physiology, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Forensic Science, US History, Band, Personal Fitness, Basketball","Algebra 2, English 3, Environmental Science, Economics, Film, Chemistry, Theater","Creative Writing, English 4, Latin, Government, Spanish, Weight Lifting, Volleyball","63.8, 87.1, 61.9, 87.3, 81.9, 58.2, 80.4","66.1, 78.7, 71.2, 65.5, 81.8, 95.3, 98.5","46.8, 79.5, 92.1, 98.0, 98.3, 85.2, 57.2","78.1, 60.4, 69.8, 74.1, 83.0, 54.6, 45.9",19,3,15,7,30,15,26,11,3,6,3,4
934,19,"Algebra 1, English 1, Biology, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Physical Science, US History, Theater, Personal Fitness, Environmental Science","Algebra 2, English 3, Forensic Science, Economics, Chorus, Basketball, Math For College Readiness","Film, English 4, Technical Writing, Government, Spanish, Anatomy And Physiology, Latin","48.0, 53.4, 42.9, 88.1, 86.5, 70.0, 47.7","50.6, 42.1, 79.2, 77.4, 52.6, 49.7, 98.2","80.8, 71.6, 81.2, 66.6, 73.5, 55.9, 69.2","73.5, 72.7, 75.9, 43.7, 62.4, 86.5, 87.7",14,6,13,7,6,29,30,0,3,6,3,2
935,18,"Algebra 1, English 1, Forensic Science, World History, Film, Weight Lifting, Math For Financial Literacy","Geometry, English 2, Biology, US History, Latin, Personal Fitness, Chemistry","Algebra 2, English 3, Environmental Science, Economics, Team Sports, Creative Writing, Individual Sports","Math For College Readiness, English 4, Theater, Government, Basketball, Chorus, Volleyball","73.1, 72.6, 77.1, 52.0, 79.2, 82.5, 48.6","52.5, 84.9, 72.2, 86.7, 55.4, 46.0, 67.4","70.3, 80.4, 45.3, 59.6, 84.9, 56.3, 86.5","57.4, 51.5, 89.1, 48.5, 85.2, 57.2, 62.3",10,9,9,0,5,1,22,18,1,4,3,4
936,18,"Algebra 1, English 1, Physical Science, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Chemistry, US History, French, Personal Fitness, Latin","Algebra 2, English 3, Biology, Economics, Biology, Weight Lifting, Spanish","Team Sports, English 4, Anatomy And Physiology, Government, Chorus, Basketball, Individual Sports","84.2, 90.8, 84.6, 59.9, 74.6, 76.1, 92.9","80.9, 62.4, 93.8, 59.7, 53.4, 91.3, 69.3","81.5, 94.0, 88.9, 63.0, 99.5, 81.5, 87.6","46.9, 80.8, 70.2, 60.0, 49.6, 90.1, 98.3",18,20,1,12,0,12,19,0,5,0,3,2
937,18,"Algebra 1, English 1, Environmental Science, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Physical Science, US History, Theater, Personal Fitness, Basketball","Algebra 2, English 3, Chemistry, Economics, Individual Sports, Team Sports, Spanish","Biology, English 4, French, Government, Forensic Science, Latin, Film","76.3, 61.9, 40.1, 86.0, 87.6, 47.5, 76.5","83.7, 65.1, 45.0, 68.8, 67.3, 84.9, 55.5","53.6, 50.7, 59.5, 62.4, 83.3, 54.8, 76.0","91.4, 44.5, 76.0, 68.0, 84.8, 42.0, 42.9",4,0,19,20,18,16,5,19,1,1,3,5
938,20,"Algebra 1, English 1, Anatomy And Physiology, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Environmental Science, US History, Band, Personal Fitness, Spanish","Algebra 2, English 3, Chemistry, Economics, Basketball, Film, Forensic Science","Physical Science, English 4, Biology, Government, Volleyball, Math For College Readiness, Latin","65.8, 89.1, 46.6, 42.3, 68.9, 70.6, 95.0","74.1, 61.1, 52.3, 98.4, 61.3, 80.2, 79.9","45.6, 64.6, 60.8, 55.2, 78.2, 40.5, 52.5","99.1, 44.9, 94.5, 42.2, 73.9, 76.9, 97.3",18,5,11,4,12,6,3,1,3,3,3,5
939,19,"Algebra 1, English 1, Physical Science, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Chemistry, US History, French, Personal Fitness, Forensic Science","Algebra 2, English 3, Environmental Science, Economics, Band, Biology, Technical Writing","Weight Lifting, English 4, Latin, Government, Math For College Readiness, Volleyball, Theater","80.7, 79.5, 61.1, 92.7, 95.2, 91.3, 91.1","80.6, 62.0, 96.7, 45.6, 79.2, 41.2, 50.8","48.8, 91.8, 61.7, 66.1, 51.0, 97.8, 43.8","73.0, 74.8, 88.4, 67.1, 92.7, 92.9, 95.9",11,1,20,9,18,13,24,18,3,1,3,0
940,18,"Algebra 1, English 1, Physical Science, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Forensic Science, US History, Volleyball, Personal Fitness, Basketball","Algebra 2, English 3, Chemistry, Economics, French, Biology, Creative Writing","Math For College Readiness, English 4, Spanish, Government, Technical Writing, Film, Environmental Science","73.4, 63.3, 45.0, 85.5, 49.4, 97.8, 41.2","52.3, 53.1, 70.5, 75.5, 67.5, 52.9, 56.9","96.5, 97.7, 97.0, 49.4, 84.6, 77.3, 64.2","45.4, 72.3, 45.8, 43.8, 66.4, 55.6, 85.5",10,6,6,10,26,13,9,18,3,0,0,5
941,19,"Algebra 1, English 1, Forensic Science, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Chemistry, US History, Weight Lifting, Personal Fitness, Band","Algebra 2, English 3, Anatomy And Physiology, Economics, Technical Writing, Chorus, French","Team Sports, English 4, Individual Sports, Government, Biology, Latin, Spanish","55.4, 57.4, 77.3, 97.9, 87.9, 88.5, 61.4","51.9, 65.1, 88.2, 59.8, 91.5, 89.3, 49.8","54.0, 53.4, 49.2, 63.9, 48.1, 68.9, 46.0","44.5, 66.3, 67.1, 83.1, 66.2, 54.6, 54.7",15,11,17,2,10,3,15,15,1,6,3,4
942,19,"Algebra 1, English 1, Environmental Science, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Physical Science, US History, Latin, Personal Fitness, Math For College Readiness","English 3, Biology, Economics, Creative Writing, Biology, Spanish","Chorus, English 4, Chemistry, Government, Band, Film, Anatomy And Physiology","58.0, 69.3, 41.5, 78.4, 86.4, 83.1, 97.0","81.4, 94.1, 42.5, 60.2, 60.4, 64.6, 96.5","89.1, 83.6, 43.0, 78.7, 97.5, 79.9, 53.8","82.9, 57.5, 98.4, 75.6, 98.5, 74.0, 55.4",13,11,13,2,27,0,1,5,1,6,5,3
